Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|VinNumeroSerie|KilometrajeVehiculo|FechaPagoReal
1680|5005482|230|87032299|3|3FMCR9BNXSRF59294|0|2026-01-06 17:08:03|
1669|6000815|510|87034099|1|LJXBS5AC7TYF72752|0|2026-01-31 11:06:01|
1680|5005482|230|87043199|8|3FTTW8AAXTRA22271|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN5SRF81252|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|17|3FTTW8J37TRA12007|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|14|3FTTW8H30TRA00660|0|2026-01-06 17:36:00|
1669|6000815|510|87032399|2|LJXBS5A32TYF73940|0|2026-01-31 11:06:01|
1669|5000252|430|87038001|1|WF0TK1E41SMA59837|0|2026-01-07 17:42:01|
1680|5005482|230|87045199|15|3FTTW8S34TRA21634|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|16|3FTTW8B39TRA06658|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN2SRF85113|0|2026-01-06 17:08:03|
1669|6000815|510|87032399|2|LJXBS5A33TYF71601|0|2026-01-31 11:06:01|
1680|5005482|230|87043199|10|3FTTW8SA7TRA35381|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN7SRF77105|0|2026-01-06 17:36:00|
1669|6007883|430|87043199|2|AFAHR6MB0TP146245|0|2026-01-19 14:05:01|
1680|5005482|230|87032399|4|3FMCR9DAXSRF74243|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S31TRA37354|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|16|3FTTW8B30TRA06080|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DAXSRF73688|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN5SRF81817|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|16|3FTTW8B36TRA13275|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|3|3FMCR9BN3SRF74722|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|12|3FTTW8JA5TRA41763|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK1E40SMA58372|0|2026-01-07 17:42:01|
1680|5005482|230|87045199|15|3FTTW8S34TRA20662|0|2026-01-06 17:08:03|
1680|6011229|240|87032499|1|1FMJK1MG3TEA00668|0|2026-01-09 19:07:12|
1669|6900407|510|87034099|2|LJXBS5AC7TYF67941|0|2026-01-13 10:53:02|
1680|5005483|230|87043199|12|3FTTW8JA1TRA23809|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN3SRF78561|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA6TRA20663|0|2026-01-06 17:36:00|
1669|6007883|430|87043199|2|AFAFR6CB7TP146302|0|2026-01-19 14:05:01|
1680|5005482|230|87032399|4|3FMCR9DAXSRF61993|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BNXSRF48246|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN7SRF59107|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DAXSRF34910|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S33TRA34083|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA6TRA22736|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|14|3FTTW8H30TRA00643|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA1TRA21851|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TR3R75SMA58198|0|2026-01-07 17:42:01|
1680|6011222|240|87032499|1|1FMJK1MG5TEA00526|0|2026-01-09 19:07:05|
1680|5005482|230|87045199|14|3FTTW8H30TRA28667|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN7SRF82970|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN0SRF73932|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|12|3FTTW8JA3TRA32852|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|17|3FTTW8J37TRA03808|0|2026-01-06 17:08:03|
1669|6007883|430|87043199|2|AFAFR6CB3TP146586|0|2026-01-19 14:05:01|
1680|5005483|230|87032299|2|3FMCR9CN5SRF78527|0|2026-01-06 17:36:00|
1669|6000815|510|87034099|1|LJXBS5AC7TYF73285|0|2026-01-31 11:06:01|
1680|5005482|230|87045199|16|3FTTW8B30TRA13286|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN5SRF77877|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S34TRA14599|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|8|3FTTW8AA6TRA00235|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|3|3FMCR9BN3SRF75157|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|12|3FTTW8JA1TRA14981|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK4SX9SMA60105|0|2026-01-07 17:42:01|
1680|5005482|230|87045199|15|3FTTW8S34TRA17941|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|14|3FTTW8H3XTRA19233|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN7SRF82046|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA1TRA06492|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|3|3FMCR9BN2SRF63811|0|2026-01-06 17:08:00|
1680|5005482|230|87045199|13|3FTTW8A35TRA16718|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|16|3FTTW8B32TRA16349|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN7SRF73024|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA9TRA14243|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|1|3FMCR9GN6SRF85688|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN7SRF75565|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S34TRA20161|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA6TRA31386|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|10|3FTTW8SA3TRA42361|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA0TRA39452|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK4SX6SMA60174|0|2026-01-07 17:42:01|
1680|5005482|230|87043199|6|3FTCW8PA9TRA12452|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BA0TRA22214|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA0SRF45995|0|2026-01-06 16:51:01|
1680|5005483|230|87043199|12|3FTTW8JAXTRA38387|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|10|3FTTW8SA7TRA17995|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|13|3FTTW8A34TRA14331|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|16|3FTTW8B32TRA13175|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN8SRF81180|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S31TRA20229|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JAXTRA08113|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA0TRA24108|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA3TRA07206|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN2SRF61914|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|10|3FTTW8SA2TRA42531|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JAXTRA32007|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK4SX5SMA58190|0|2026-01-07 17:42:01|
1680|5005482|230|87043199|6|3FTCW8PA7TRA22882|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN0SRF81903|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA0SRF59881|0|2026-01-06 16:51:01|
1680|5005483|230|87043199|12|3FTTW8JAXTRA23601|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA3TRA23245|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA7TRA14417|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CNXSRF85800|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA0TRA22018|0|2026-01-06 17:36:00|
1669|6000815|510|87034099|1|LJXBS5AC8TYF70718|0|2026-01-31 11:06:01|
1680|5005482|230|87032299|1|3FMCR9GN6SRF75646|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA0TRA14677|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|16|3FTTW8B32TRA07795|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|13|3FTTW8A33TRA18791|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN3SRF79466|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JAXTRA22285|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK4SX3SMA59807|0|2026-01-07 17:42:01|
1680|5005482|230|87043199|11|3FTTW8BA0TRA14789|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN2SRF80459|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA0SRF60089|0|2026-01-06 16:51:01|
1680|5005483|230|87032299|3|3FMCR9BN1SRF76744|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|10|3FTTW8SA2TRA19122|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN2SRF68930|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BA3TRA20327|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA0TRA11858|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S32TRA15413|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JAXTRA11805|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BAXTRA27503|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|16|3FTTW8B31TRA15726|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S3XTRA21301|0|2026-01-06 17:08:03|
1680|6011247|240|87042299|6|1FDUF5HT7TED57061|0|2026-01-19 16:27:06|
1680|5005483|230|87032299|3|3FMCR9BN1SRF75965|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK4SX1SMA57974|0|2026-01-07 17:42:01|
1680|5005482|230|87032299|2|3FMCR9CN2SRF81675|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN2SRF82647|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA0SRF60528|0|2026-01-06 16:51:01|
1680|5005484|230|87032299|2|3FMCR9CN0SRF74627|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|12|3FTTW8JA3TRA21690|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A33TRA13509|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CNXSRF84906|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA2TRA20854|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S31TRA16441|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|1|3FMCR9GN5SRF76125|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|8|3FTTW8AAXTRA15272|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JAXTRA13876|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S3XTRA25686|0|2026-01-06 17:08:03|
1680|5005484|230|87032299|3|3FMCR9BN8SRF74036|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|3|3FMCR9BN1SRF75271|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK3SUXSMA59965|0|2026-01-07 17:42:01|
1680|5005482|230|87043199|11|3FTTW8BA0TRA08006|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN2SRF83653|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA0SRF60853|0|2026-01-06 16:51:01|
1680|5005484|230|87043199|10|3FTTW8JA0TRA12977|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|12|3FTTW8JA3TRA12536|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S3XTRA43380|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BA3TRA22465|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|8|3FTTW8AAXTRA13327|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA8TRA43314|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA8TRA38260|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|8|3FTTW8AA9TRA14534|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF85387|0|2026-01-06 17:08:03|
1669|6900410|510|87034099|2|LJXBS5AC0TYF52309|0|2026-01-15 15:58:03|
1680|6011238|240|87043299|4|1FDRF3GNXTED73932|0|2026-01-15 18:33:15|
1680|5005483|230|87032299|3|3FMCR9BN1SRF72791|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA1SRF46301|0|2026-01-06 16:51:01|
1680|5005482|230|87032299|2|3FMCR9CN2SRF85144|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BAXTRA23628|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA1SRF59923|0|2026-01-06 16:51:01|
1680|5005483|230|87032299|3|3FMCR9BN1SRF69390|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN3SRF80035|0|2026-01-06 17:36:00|
1669|6900410|510|87032399|1|LJXBS5A36TYF60091|0|2026-01-15 15:58:03|
1680|5005482|230|87043199|5|3FTCW8TA1TRA43331|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|8|3FTTW8AA8TRA23418|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S30TRA43484|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA8TRA31101|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN2SRF78520|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC4TYF56749|0|2026-01-15 15:58:03|
1680|5005482|230|87045199|15|3FTTW8S31TRA27147|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|10|3FTTW8SA1TRA24280|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN1SRF66540|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|2|3FMCR9DA2SRF45030|0|2026-01-06 16:51:01|
1680|5005482|230|87045199|14|3FTTW8H35TRA01819|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA2TRA42918|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|2|3FMCR9DA7SRF45217|0|2026-01-06 16:51:01|
1680|5005484|230|87043199|10|3FTTW8JA1TRA20330|0|2026-01-06 17:08:00|
1680|5005484|230|87032299|3|3FMCR9BN3SRF76678|0|2026-01-06 17:08:00|
1669|6900410|510|87032399|1|LJXBS5A37TYF60102|0|2026-01-15 15:58:03|
1680|5005482|230|87032299|2|3FMCR9CNXSRF83495|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S36TRA14183|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|10|3FTTW8SAXTRA40168|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA9TRA22004|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN2SRF77772|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC4TYF56489|0|2026-01-15 15:58:03|
1680|5005482|230|87045199|15|3FTTW8S32TRA13645|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN3SRF80858|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN1SRF59524|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA1SRF60098|0|2026-01-06 16:51:01|
1680|5005482|230|87043199|11|3FTTW8BAXTRA21524|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|16|3FTTW8B33TRA11726|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA1SRF60537|0|2026-01-06 16:51:01|
1680|5005484|230|87043199|10|3FTTW8JA2TRA13029|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|10|3FTTW8SAXTRA42826|0|2026-01-06 17:36:00|
1669|6900410|510|87032399|1|LJXBS5A38TYF60173|0|2026-01-15 15:58:03|
1680|5005482|230|87043199|5|3FTCW8TA2TRA23945|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN2SRF76444|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA8TRA23368|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S31TRA22191|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA3TRA12181|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC4TYF52135|0|2026-01-15 15:58:03|
1680|5005483|230|87043199|5|3FTCW8TA6TRA22488|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|3|3FMTK3SU8SMA64517|0|2026-01-08 17:17:04|
1680|5005483|230|87032299|3|3FMCR9BN1SRF59085|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA1SRF60733|0|2026-01-06 16:51:01|
1680|5005482|230|87045199|16|3FTTW8B39TRA16347|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BAXTRA12094|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S33TRA22399|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN1SRF44053|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF85731|0|2026-01-06 17:36:00|
1669|6900410|510|87032399|1|LJXBS5A3XTYF59753|0|2026-01-15 15:58:03|
1680|5005482|230|87032299|2|3FMCR9CNXSRF82377|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN2SRF75682|0|2026-01-06 17:36:00|
3949|5104840|071|85365099|161|001989|0|2026-01-14 15:39:02|
1680|5005483|230|87045199|13|3FTTW8A36TRA15304|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN2SRF48661|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC3TYF57018|0|2026-01-15 15:58:03|
1680|5005482|230|87045199|15|3FTTW8S32TRA16755|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|3|3FMTK3SU9SMA58919|0|2026-01-08 17:17:04|
1680|5005483|230|87032299|3|3FMCR9BN2SRF69494|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA7SRF60073|0|2026-01-06 16:51:01|
1680|5005482|230|87045199|16|3FTTW8B33TRA16361|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|16|3FTTW8B34TRA06258|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S33TRA20605|0|2026-01-06 17:08:03|
1680|5005484|230|87043199|10|3FTTW8JA3TRA17025|0|2026-01-06 17:08:00|
1680|5070742|240|87038001|3|3FMTK3SU9SMA62632|0|2026-01-08 17:17:04|
1669|6900410|510|87032399|1|LJXBS5A35TYF60003|0|2026-01-15 15:58:03|
1680|5005482|230|87043199|5|3FTCW8TA3TRA21735|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S36TRA20243|0|2026-01-06 17:36:00|
3949|5104840|071|90318099|184|2543653|0|2026-01-14 15:39:02|
1680|5005482|230|87043199|12|3FTTW8JA9TRA18907|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BNXSRF83899|0|2026-01-06 17:36:00|
1669|6900410|510|87034099|2|LJXBS5AC3TYF56340|0|2026-01-15 15:58:03|
1680|5005483|230|87032299|3|3FMCR9BNXSRF84809|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN5SRF43701|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN2SRF65364|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA7SRF60543|0|2026-01-06 16:51:01|
1680|5005482|230|87045199|16|3FTTW8B34TRA13307|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BAXTRA07672|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S33TRA16795|0|2026-01-06 17:08:03|
1680|5005484|230|87043199|10|3FTTW8JA4TRA20709|0|2026-01-06 17:08:00|
1680|5070742|240|87038001|3|3FMTK3SU9SMA64770|0|2026-01-08 17:17:04|
1669|6900410|510|87032399|1|LJXBS5A36TYF60043|0|2026-01-15 15:58:03|
1680|5005482|230|87032299|2|3FMCR9CNXSRF81052|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN9SRF79407|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA8TRA22527|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN5SRF78206|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S36TRA21120|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF84448|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S32TRA20739|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|10|3FTTW8SAXTRA17683|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN2SRF59564|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA7SRF60803|0|2026-01-06 16:51:01|
1680|5005483|230|87043199|11|3FTTW8BAXTRA21393|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|16|3FTTW8B35TRA03773|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S33TRA13461|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DA9SRF74492|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|3|3FMTK3SUXSMA60534|0|2026-01-08 17:17:04|
1669|6900410|510|87032399|1|LJXBS5A37TYF60052|0|2026-01-15 15:58:03|
1680|5005482|230|87043199|5|3FTCW8TA3TRA38664|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S34TRA20502|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA9TRA11830|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN0SRF80137|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S34TRA16465|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF83252|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN6SRF79895|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|3|3FMTK3SUXSMA64521|0|2026-01-08 17:17:04|
1680|5005483|230|87032299|3|3FMCR9BN2SRF59113|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA8SRF46022|0|2026-01-06 16:51:01|
1680|5005482|230|87043199|11|3FTTW8BA9TRA24334|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BAXTRA12869|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S32TRA33670|0|2026-01-06 17:08:03|
1680|5005484|230|87043199|10|3FTTW8JA6TRA11011|0|2026-01-06 17:08:00|
1680|5070742|240|87038001|3|3FMTK3SU3SMA64621|0|2026-01-08 17:17:04|
1669|6900410|510|87032399|1|LJXBS5A38TYF60139|0|2026-01-15 15:58:03|
1680|5005482|230|87045199|17|3FTTW8J35TRA13303|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA3TRA21687|0|2026-01-06 17:36:00|
1680|6011234|240|87032499|2|5LMJJ3LG2TEL00201|0|2026-01-14 18:07:08|
1680|5005482|230|87043199|12|3FTTW8JA1TRA19257|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S33TRA41860|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF82313|0|2026-01-06 17:08:03|
1680|5005484|230|87032399|4|3FMCR9DA1SRF60960|0|2026-01-06 17:08:00|
1680|5070742|240|87038001|3|3FMTK3SU4SMA59556|0|2026-01-08 17:17:04|
1680|5070742|240|87038001|3|3FMTK3SU7SMA64749|0|2026-01-08 17:17:04|
1669|5023760|430|87032399|3|3FMCR9DA8SRF59952|0|2026-01-06 16:51:01|
1680|5005483|230|87043199|11|3FTTW8BA9TRA24141|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA9TRA21949|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN0SRF59529|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|3|3FMTK3SU7SMA62628|0|2026-01-08 17:17:04|
1680|5070742|240|87038001|4|3FMTK4SX2SMA62813|0|2026-01-08 17:17:04|
1680|5005483|230|87032299|2|3FMCR9CN7SRF77802|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|9|3FTTW8HA4TRA39976|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S33TRA25223|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA1TRA11613|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN4SRF77306|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S36TRA23921|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF81467|0|2026-01-06 17:08:03|
1680|5005484|230|87032399|4|3FMCR9DA0SRF74655|0|2026-01-06 17:08:00|
1680|5005483|230|87043199|10|3FTTW8SA9TRA19022|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN2SRF43915|0|2026-01-06 17:36:00|
1669|5023760|430|87032399|3|3FMCR9DA8SRF60129|0|2026-01-06 16:51:01|
1680|5005483|230|87043199|11|3FTTW8BA9TRA20350|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|16|3FTTW8B35TRA08276|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN0SRF59045|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|3|3FMTK3SU7SMA57574|0|2026-01-08 17:17:04|
1680|5005483|230|87032299|3|3FMCR9BN5SRF43973|0|2026-01-06 17:36:00|
1669|5000252|430|87038001|1|WF0TK4SX7SMA57719|0|2026-01-07 17:42:01|
1669|6000815|510|87032399|2|LJXBS5A32TYF68186|0|2026-01-31 11:06:01|
1680|5005483|230|87045199|15|3FTTW8S33TRA21415|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S3XTRA23484|0|2026-01-06 17:08:03|
